Kode,Kode2015,Kota,Kecamatan,CityCode,CGKReg,CGKRegEtd,CGKCargo,CGKYes
MLG20332,MLG20332,Kab. Malang,Pagelaran ,MLG,33000,3-6,20000,0
PBL10000,PBL10000,Kab. Probolinggo,Probolinggo,PBL,22000,1-2,13500,0
PBL10001,PBL10001,Kab. Probolinggo,Banyuanyar,PBL,33000,3-6,20000,0
PBL10002,PBL10002,Kab. Probolinggo,Bantaran,PBL,33000,3-6,20000,0
PBL10003,PBL10003,Kab. Probolinggo,Besuk,PBL,33000,3-6,20000,0
PBL10004,PBL10004,Kab. Probolinggo,Dringu,PBL,22000,1-2,13500,0
PBL10005,PBL10005,Kab. Probolinggo,Gending,PBL,33000,3-6,20000,0
PBL10006,PBL10006,Kab. Probolinggo,Kotaanyar,PBL,33000,3-6,20000,0
PBL10007,PBL10007,Kab. Probolinggo,Kraksaan,PBL,26000,2-3,16000,0
PBL10008,PBL10008,Kab. Probolinggo,Krejengan,PBL,33000,3-6,20000,0
PBL10009,PBL10009,Kab. Probolinggo,Krucil,PBL,33000,3-6,20000,0
PBL10010,PBL10010,Kab. Probolinggo,Kuripan ,PBL,33000,3-6,20000,0
PBL10011,PBL10011,Kab. Probolinggo,Leces,PBL,22000,1-2,13500,0
PBL10012,PBL10012,Kab. Probolinggo,Lumbang ,PBL,33000,3-6,20000,0
PBL10013,PBL10013,Kab. Probolinggo,Maron,PBL,33000,3-6,20000,0
PBL10014,PBL10014,Kab. Probolinggo,Paiton,PBL,33000,3-6,20000,0
PBL10015,PBL10015,Kab. Probolinggo,Pajarakan,PBL,33000,3-6,20000,0
PBL10016,PBL10016,Kab. Probolinggo,Pakuniran,PBL,33000,3-6,20000,0
PBL10017,PBL10017,Kab. Probolinggo,Sukapura,PBL,33000,3-6,20000,0
PBL10018,PBL10018,Kab. Probolinggo,Sumber ,PBL,33000,3-6,20000,0
PBL10019,PBL10019,Kab. Probolinggo,Sumberasih,PBL,33000,3-6,20000,0
PBL10020,PBL10020,Kab. Probolinggo,Tegalsiwalan,PBL,33000,3-6,20000,0
PBL10021,PBL10021,Kab. Probolinggo,Tiris,PBL,33000,3-6,20000,0
PBL10022,PBL10022,Kab. Probolinggo,Tongas,PBL,33000,3-6,20000,0
PBL10024,PBL10024,Kab. Probolinggo,Wonomerto,PBL,33000,3-6,20000,0
PBL10025,PBL10025,Kota Probolinggo,Kademangan,PBL,22000,1-2,13500,0
PBL10026,PBL10026,Kota Probolinggo,Mayangan,PBL,22000,1-2,13500,0
PBL10027,PBL10027,Kab. Probolinggo,Gading,PBL,33000,3-6,20000,0
PBL10028,PBL10028,Kota Probolinggo,Wonoasih,PBL,22000,1-2,13500,0
PBL10029,PBL10029,Kota Probolinggo,Kedopok,PBL,22000,1-2,13500,0
PBL10030,PBL10030,Kota Probolinggo,Kanigaran,PBL,22000,1-2,13500,0
PBL10031,PBL10031,Kota Probolinggo,Dupok,PBL,22000,1-2,13500,0
PBL20100,PBL20100,Kab. Lumajang,Lumajang,PBL,26000,2-3,16000,0
PBL20101,PBL20101,Kab. Lumajang,Candipuro,PBL,33000,3-6,20000,0
PBL20102,PBL20102,Kab. Lumajang,Gucialit,PBL,33000,3-6,20000,0
PBL20103,PBL20103,Kab. Lumajang,Jatiroto,PBL,33000,3-6,20000,0
PBL20104,PBL20104,Kab. Lumajang,Klakah,PBL,33000,3-6,20000,0
PBL20105,PBL20105,Kab. Lumajang,Kedungjajang,PBL,33000,3-6,20000,0
PBL20106,PBL20106,Kab. Lumajang,Kunir,PBL,33000,3-6,20000,0
PBL20107,PBL20107,Kab. Lumajang,Pasirian,PBL,33000,3-6,20000,0
PBL20108,PBL20108,Kab. Lumajang,Pronojiwo,PBL,33000,3-6,20000,0
PBL20109,PBL20109,Kab. Lumajang,Randuagung,PBL,33000,3-6,20000,0
PBL20110,PBL20110,Kab. Lumajang,Ranuyoso,PBL,33000,3-6,20000,0
PBL20111,PBL20111,Kab. Lumajang,Rowokangkung,PBL,33000,3-6,20000,0
PBL20112,PBL20112,Kab. Lumajang,Senduro,PBL,33000,3-6,20000,0
PBL20113,PBL20113,Kab. Lumajang,Sukodono,PBL,22000,1-2,13500,0
PBL20114,PBL20114,Kab. Lumajang,Tekung,PBL,33000,3-6,20000,0
PBL20115,PBL20115,Kab. Lumajang,Tempursari,PBL,33000,3-6,20000,0
PBL20116,PBL20116,Kab. Lumajang,Tempeh,PBL,33000,3-6,20000,0
PBL20117,PBL20117,Kab. Lumajang,Yosowilangun,PBL,33000,3-6,20000,0
PBL20118,PBL20118,Kab. Lumajang,Padang,PBL,33000,3-6,20000,0
PBL20119,PBL20119,Kab. Lumajang,Pasrujambe,PBL,33000,3-6,20000,0
PBL20120,PBL20120,Kab. Lumajang,Sumbersoko,PBL,22000,1-2,13500,0
PBL20200,PBL20200,Kab Situbondo,Situbondo,PBL,26000,2-3,16000,0
PBL20201,PBL20201,Kab Situbondo,Arjasa ,PBL,33000,3-6,20000,0
PBL20202,PBL20202,Kab Situbondo,Asembagus,PBL,33000,3-6,20000,0
PBL20203,PBL20203,Kab Situbondo,Banyuputih,PBL,33000,3-6,20000,0
PBL20204,PBL20204,Kab Situbondo,Banyuglugur,PBL,33000,3-6,20000,0
PBL20205,PBL20205,Kab Situbondo,Besuki ,PBL,33000,3-6,20000,0
PBL20206,PBL20206,Kab Situbondo,Bungatan,PBL,33000,3-6,20000,0
PBL20207,PBL20207,Kab Situbondo,Jangkar,PBL,33000,3-6,20000,0
PBL20208,PBL20208,Kab Situbondo,Jatibanteng,PBL,33000,3-6,20000,0
PBL20209,PBL20209,Kab Situbondo,Kapongan,PBL,33000,3-6,20000,0
PBL20210,PBL20210,Kab Situbondo,Kendit,PBL,33000,3-6,20000,0
PBL20211,PBL20211,Kab Situbondo,Mangaran,PBL,33000,3-6,20000,0
PBL20212,PBL20212,Kab Situbondo,Mlandingan,PBL,33000,3-6,20000,0
PBL20213,PBL20213,Kab Situbondo,Panarukan,PBL,33000,3-6,20000,0
PBL20214,PBL20214,Kab Situbondo,Suboh,PBL,33000,3-6,20000,0
PBL20215,PBL20215,Kab Situbondo,Sumber Malang,PBL,33000,3-6,20000,0
PBL20216,PBL20216,Kab Situbondo,Panji,PBL,33000,3-6,20000,0
PDG10000,PDG10000,Kota Padang,Padang,PDG,28000,1-2,17000,35000
PDG10008,PDG10008,Kota Padang,Bungus Teluk Kabung,PDG,28000,1-2,17000,35000
PDG10009,PDG10009,Kota Padang,Koto Tangah,PDG,28000,1-2,17000,35000
PDG10010,PDG10010,Kota Padang,Kuranji,PDG,28000,1-2,17000,35000
PDG10011,PDG10011,Kota Padang,Lubuk Begalung,PDG,28000,1-2,17000,35000
PDG10012,PDG10012,Kota Padang,Lubuk Kilangan,PDG,28000,1-2,17000,35000
PDG10013,PDG10013,Kota Padang,Nanggalo,PDG,28000,1-2,17000,35000
PDG10014,PDG10014,Kota Padang,Padang Barat,PDG,28000,1-2,17000,35000
PDG10015,PDG10015,Kota Padang,Padang Selatan,PDG,28000,1-2,17000,35000
PDG10016,PDG10016,Kota Padang,Padang Timur,PDG,28000,1-2,17000,35000
PDG10017,PDG10017,Kota Padang,Padang Utara,PDG,28000,1-2,17000,35000
PDG10018,PDG10018,Kota Padang,Pauh,PDG,28000,1-2,17000,35000
PDG20100,PDG20100,Kab. Tanah Datar,Batu Sangkar,PDG,36000,2-3,22000,0
PDG20101,PDG20101,Kab. Tanah Datar,Batipuh,PDG,45000,3-6,27000,0
PDG20103,PDG20103,Kab. Tanah Datar,Lintau Buo,PDG,45000,3-6,27000,0
PDG20106,PDG20106,Kab. Tanah Datar,Pariangan,PDG,45000,3-6,27000,0
PDG20107,PDG20107,Kab. Tanah Datar,Rambatan,PDG,45000,3-6,27000,0
PDG20108,PDG20108,Kab. Tanah Datar,Salimpaung,PDG,45000,3-6,27000,0
PDG20110,PDG20110,Kab. Tanah Datar,Sungai Tarab,PDG,45000,3-6,27000,0
PDG20111,PDG20111,Kab. Tanah Datar,Sungayang,PDG,45000,3-6,27000,0
PDG20112,PDG20112,Kab. Tanah Datar,Tanjung Emas,PDG,45000,3-6,27000,0
PDG20114,PDG20114,Kab. Tanah Datar,Batipuh Selatan,PDG,45000,3-6,27000,0
PDG20115,PDG20115,Kab. Tanah Datar,Lima Kaum,PDG,45000,3-6,27000,0
PDG20116,PDG20116,Kab. Tanah Datar,Lintau Buo Utara,PDG,45000,3-6,27000,0
PDG20117,PDG20117,Kab. Tanah Datar,Padang Ganting,PDG,45000,3-6,27000,0
PDG20118,PDG20118,Kab. Tanah Datar,Sepuluh Koto,PDG,45000,3-6,27000,0
PDG20119,PDG20119,Kab. Tanah Datar,Tanjung Baru,PDG,45000,3-6,27000,0
PDG20200,PDG20200,Kota Bukit Tinggi,Bukit Tinggi,PDG,36000,2-3,22000,0
PDG20211,PDG20211,Kota Bukit Tinggi,Aur Birugo Tigo Baleh,PDG,36000,2-3,22000,0
PDG20212,PDG20212,Kota Bukit Tinggi,Mandiangin Koto Selayan,PDG,36000,2-3,22000,0
PDG20213,PDG20213,Kota Bukit Tinggi,Guguk Panjang,PDG,36000,2-3,22000,0
PDG20300,PDG20300,Kab. Pasaman,Lubuk Sikaping,PDG,36000,2-3,22000,0
PDG20301,PDG20301,Kab. Pasaman,Bonjol,PDG,45000,3-6,27000,0
PDG20305,PDG20305,Kab. Pasaman,Panti,PDG,45000,3-6,27000,0
PDG20308,PDG20308,Kab. Pasaman,RAO MAPAT TUNGGUL,PDG,45000,3-6,27000,0
PDG20314,PDG20314,Kab. Pasaman,III Nagari,PDG,45000,3-6,27000,0
PDG20315,PDG20315,Kab. Pasaman,Mapat Tunggul Selatan,PDG,45000,3-6,27000,0
PDG20316,PDG20316,Kab. Pasaman,II Koto,PDG,45000,3-6,27000,0
PDG20325,PDG20325,Kab. Pasaman,Mapat Tunggul,PDG,45000,3-6,27000,0
PDG20327,PDG20327,Kab. Pasaman,Padang Gelugur,PDG,45000,3-6,27000,0
PDG20328,PDG20328,Kab. Pasaman,Simpang Alahan Mati,PDG,45000,3-6,27000,0
PDG20329,PDG20329,Kab. Pasaman,Rao Utara,PDG,45000,3-6,27000,0
PDG20330,PDG20330,Kab. Pasaman,Rao Selatan,PDG,45000,3-6,27000,0
PDG20500,PDG20500,Kab. Pesisir Selatan,Painan,PDG,36000,2-3,22000,0
PDG20501,PDG20501,Kab. Pesisir Selatan,Batang Kapas,PDG,45000,3-6,27000,0
PDG20503,PDG20503,Kab. Pesisir Selatan,Bayang,PDG,45000,3-6,27000,0
PDG20505,PDG20505,Kab. Pesisir Selatan,Koto XI Tarusan,PDG,45000,3-6,27000,0
PDG20506,PDG20506,Kab. Pesisir Selatan,Lengayang,PDG,45000,3-6,27000,0
PDG20510,PDG20510,Kab. Pesisir Selatan,Pancung Soal,PDG,45000,3-6,27000,0
PDG20511,PDG20511,Kab. Pesisir Selatan,Ranah Pesisir,PDG,45000,3-6,27000,0
PDG20513,PDG20513,Kab. Pesisir Selatan,Basa IV Balai Tapan,PDG,45000,3-6,27000,0
PDG20514,PDG20514,Kab. Pesisir Selatan,Bayang Utara,PDG,45000,3-6,27000,0
PDG20515,PDG20515,Kab. Pesisir Selatan,Linggo Sari Baganti,PDG,45000,3-6,27000,0
PDG20516,PDG20516,Kab. Pesisir Selatan,Lunang Silaut,PDG,45000,3-6,27000,0
PDG20517,PDG20517,Kab. Pesisir Selatan,Sutera,PDG,45000,3-6,27000,0
PDG20518,PDG20518,Kab. Pesisir Selatan,IV Jurai,PDG,45000,3-6,27000,0
PDG20519,PDG20519,Kab. Pesisir Selatan,Ranah Ampek Hulu,PDG,45000,3-6,27000,0
PDG20520,PDG20520,Kab. Pesisir Selatan,Silaut,PDG,45000,3-6,27000,0
PDG20522,PDG20522,Kab. Pesisir Selatan,Airpura,PDG,45000,3-6,27000,0
PDG20600,PDG20600,Kab. Padang Pariaman,Pariaman,PDG,36000,2-3,22000,0
PDG20601,PDG20601,Kab. Padang Pariaman,Batang Anai,PDG,45000,3-6,27000,0
PDG20602,PDG20602,Kab. Padang Pariaman,II.X.XI.VI Lingkung,PDG,45000,3-6,27000,0
PDG20604,PDG20604,Kab. Padang Pariaman,V Koto Kp Dalam,PDG,45000,3-6,27000,0
PDG20606,PDG20606,Kab. Padang Pariaman,Lubuk Alung,PDG,36000,2-3,22000,0
PDG20608,PDG20608,Kab. Padang Pariaman,Nan Sabaris,PDG,45000,3-6,27000,0
PDG20610,PDG20610,Kab. Padang Pariaman,Sungai Limau,PDG,45000,3-6,27000,0
PDG20612,PDG20612,Kab. Padang Pariaman,Sungai Geringging,PDG,45000,3-6,27000,0
PDG20614,PDG20614,Kab. Padang Pariaman,VII Koto Sungai Sarik,PDG,45000,3-6,27000,0
PDG20616,PDG20616,Kab. Padang Pariaman,Batang Gasan,PDG,45000,3-6,27000,0
PDG20619,PDG20619,Kab. Padang Pariaman,Padang Sago,PDG,45000,3-6,27000,0
PDG20620,PDG20620,Kab. Padang Pariaman,Patamuan,PDG,45000,3-6,27000,0
PDG20621,PDG20621,Kab. Padang Pariaman,Sintuk Toboh Gadang,PDG,45000,3-6,27000,0
PDG20624,PDG20624,Kab. Padang Pariaman,Ulakan Tapakis,PDG,45000,3-6,27000,0
PDG20625,PDG20625,Kota Pariaman,Pariaman Selatan,PDG,36000,2-3,22000,0
PDG20626,PDG20626,Kota Pariaman,Pariaman Tengah,PDG,36000,2-3,22000,0
PDG20627,PDG20627,Kota Pariaman,Pariaman Utara,PDG,36000,2-3,22000,0
PDG20628,PDG20628,Kab. Padang Pariaman,IV Koto Aur Malintang,PDG,45000,3-6,27000,0
PDG20629,PDG20629,Kab. Padang Pariaman,V Koto Timur,PDG,45000,3-6,27000,0
PDG20630,PDG20630,Kab. Padang Pariaman,VI Lingkung,PDG,45000,3-6,27000,0
PDG20632,PDG20632,Kab. Padang Pariaman,2 X 11 Kayu Tanam,PDG,45000,3-6,27000,0
PDG20635,PDG20635,Kab. Padang Pariaman,Enam Lingkung,PDG,45000,3-6,27000,0
PDG20636,PDG20636,Kota Pariaman,Pariaman Timur,PDG,45000,3-6,27000,0
PDG20700,PDG20700,Kota Payakumbuh,Payakumbuh,PDG,36000,2-3,22000,0
PDG20721,PDG20721,Kota Payakumbuh,Payakumbuh Barat,PDG,45000,3-6,27000,0
PDG20722,PDG20722,Kota Payakumbuh,Payakumbuh Timur,PDG,45000,3-6,27000,0
PDG20723,PDG20723,Kota Payakumbuh,Payakumbuh Utara,PDG,45000,3-6,27000,0
PDG20724,PDG20724,Kota Payakumbuh,Lamposi Tigo Nagari,PDG,45000,3-6,27000,0
PDG20725,PDG20725,Kota Payakumbuh,Payakumbuh Selatan,PDG,45000,3-6,27000,0
PDG20800,PDG20800,Kota Sawahlunto,Sawahlunto,PDG,36000,2-3,22000,0
PDG20803,PDG20803,Kota Sawahlunto,Barangin,PDG,45000,3-6,27000,0
PDG20804,PDG20804,Kota Sawahlunto,Lembah Segar,PDG,45000,3-6,27000,0
PDG20805,PDG20805,Kota Sawahlunto,Silungkang,PDG,45000,3-6,27000,0
PDG20806,PDG20806,Kota Sawahlunto,Talawi,PDG,45000,3-6,27000,0
PDG20900,PDG20900,Kota Solok,Solok,PDG,36000,2-3,22000,0
PDG20939,PDG20939,Kota Solok,Lubuk Sikarah,PDG,45000,3-6,27000,0
PDG20940,PDG20940,Kota Solok,Tanjung Harapan,PDG,45000,3-6,27000,0
PDG21100,PDG21100,Kota Padang Panjang,Padang Panjang,PDG,36000,2-3,22000,0
PDG21102,PDG21102,Kota Padang Panjang,Padang Panjang Barat,PDG,45000,3-6,27000,0
PDG21103,PDG21103,Kota Padang Panjang,Padang Panjang Timur,PDG,45000,3-6,27000,0
PDG21200,PDG21200,Kab. Dharmasraya,Pulau Punjung,PDG,36000,2-3,22000,0
PDG21201,PDG21201,Kab. Dharmasraya,Koto Baru,PDG,45000,3-6,27000,0
PDG21203,PDG21203,Kab. Dharmasraya,Sitiung,PDG,45000,3-6,27000,0
PDG21204,PDG21204,Kab. Dharmasraya,Sungai Rumbai,PDG,45000,3-6,27000,0
PDG21205,PDG21205,Kab. Dharmasraya,Tiumang,PDG,45000,3-6,27000,0
PDG21206,PDG21206,Kab. Dharmasraya,Timpeh,PDG,45000,3-6,27000,0
PDG21207,PDG21207,Kab. Dharmasraya,Sembilan Koto,PDG,45000,3-6,27000,0
PDG21208,PDG21208,Kab. Dharmasraya,Padang Laweh,PDG,45000,3-6,27000,0
PDG21209,PDG21209,Kab. Dharmasraya,Koto Salak,PDG,45000,3-6,27000,0
PDG21210,PDG21210,Kab. Dharmasraya,Koto Besar,PDG,45000,3-6,27000,0
PDG21211,PDG21211,Kab. Dharmasraya,Asam Jujuhan,PDG,45000,3-6,27000,0
PDG21300,PDG21300,Kab. Lima Puluh Kota,Sarilamak,PDG,36000,2-3,22000,0
PDG21301,PDG21301,Kab. Lima Puluh Kota,Akabiluru,PDG,45000,3-6,27000,0
PDG21302,PDG21302,Kab. Lima Puluh Kota,Bukit Barisan,PDG,45000,3-6,27000,0
PDG21303,PDG21303,Kab. Lima Puluh Kota,Guguk,PDG,45000,3-6,27000,0
PDG21304,PDG21304,Kab. Lima Puluh Kota,Gunung Mas,PDG,45000,3-6,27000,0
PDG21305,PDG21305,Kab. Lima Puluh Kota,Harau,PDG,45000,3-6,27000,0
PDG21306,PDG21306,Kab. Lima Puluh Kota,Kapur IX,PDG,45000,3-6,27000,0
PDG21307,PDG21307,Kab. Lima Puluh Kota,Lareh Sago Halaban,PDG,45000,3-6,27000,0
PDG21309,PDG21309,Kab. Lima Puluh Kota,Mungka,PDG,45000,3-6,27000,0
PDG21310,PDG21310,Kab. Lima Puluh Kota,Pangkalan Koto Baru,PDG,45000,3-6,27000,0
PDG21311,PDG21311,Kab. Lima Puluh Kota,Payakumbuh,PDG,45000,3-6,27000,0
PDG21312,PDG21312,Kab. Lima Puluh Kota,Situjuh Lima Nagari,PDG,45000,3-6,27000,0
PDG21313,PDG21313,Kab. Lima Puluh Kota,Suliki Gunung Mas,PDG,45000,3-6,27000,0
PDG21315,PDG21315,Kab. Lima Puluh Kota,Luhak,PDG,45000,3-6,27000,0
PDG21317,PDG21317,Kab. Lima Puluh Kota,Suliki,PDG,45000,3-6,27000,0
PDG21400,PDG21400,Kab. Kepulauan Mentawai,Tuapejat,PDG,45000,3-6,27000,0
PDG21401,PDG21401,Kab. Kepulauan Mentawai,Pagai Selatan,PDG,45000,3-6,27000,0
PDG21402,PDG21402,Kab. Kepulauan Mentawai,Pagai Utara,PDG,45000,3-6,27000,0
PDG21403,PDG21403,Kab. Kepulauan Mentawai,Siberut Selatan,PDG,45000,3-6,27000,0
PDG21404,PDG21404,Kab. Kepulauan Mentawai,Siberut Utara,PDG,45000,3-6,27000,0
PDG21405,PDG21405,Kab. Kepulauan Mentawai,Sipora,PDG,45000,3-6,27000,0
PDG21406,PDG21406,Kab. Kepulauan Mentawai,Sipora Utara,PDG,45000,3-6,27000,0
PDG21407,PDG21407,Kab. Kepulauan Mentawai,Sipora Selatan,PDG,45000,3-6,27000,0
PDG21408,PDG21408,Kab. Kepulauan Mentawai,Sikakap,PDG,45000,3-6,27000,0
PDG21409,PDG21409,Kab. Kepulauan Mentawai,Siberut Tengah,PDG,45000,3-6,27000,0
PDG21410,PDG21410,Kab. Kepulauan Mentawai,Siberut Barat Daya,PDG,45000,3-6,27000,0
PDG21411,PDG21411,Kab. Kepulauan Mentawai,Siberut Barat,PDG,45000,3-6,27000,0
PDG21500,PDG21500,Kab. Pasaman Barat,Simpang Empat,PDG,36000,2-3,22000,0
PDG21501,PDG21501,Kab. Pasaman Barat,Gunung Tuleh,PDG,45000,3-6,27000,0
PDG21502,PDG21502,Kab. Pasaman Barat,Kinali,PDG,45000,3-6,27000,0
PDG21503,PDG21503,Kab. Pasaman Barat,Lembah Melintang,PDG,45000,3-6,27000,0
PDG21504,PDG21504,Kab. Pasaman Barat,Luhak Nan Duo,PDG,45000,3-6,27000,0
PDG21505,PDG21505,Kab. Pasaman Barat,Pasaman,PDG,45000,3-6,27000,0
PDG21506,PDG21506,Kab. Pasaman Barat,Ranah Balingka,PDG,45000,3-6,27000,0
PDG21507,PDG21507,Kab. Pasaman Barat,Ranah Batahan,PDG,45000,3-6,27000,0
PDG21508,PDG21508,Kab. Pasaman Barat,Ranah Pesisir,PDG,45000,3-6,27000,0
PDG21509,PDG21509,Kab. Pasaman Barat,Sungai Aur,PDG,45000,3-6,27000,0
PDG21510,PDG21510,Kab. Pasaman Barat,Sungai Beremas,PDG,45000,3-6,27000,0
PDG21511,PDG21511,Kab. Pasaman Barat,Talamau,PDG,45000,3-6,27000,0
PDG21700,PDG21700,Kab. Solok,Arosuka,PDG,36000,2-3,22000,0
PDG21701,PDG21701,Kab. Solok,IX Koto Sungai Lasi,PDG,45000,3-6,27000,0
PDG21702,PDG21702,Kab. Solok,X Koto Diatas,PDG,45000,3-6,27000,0
PDG21703,PDG21703,Kab. Solok,X Koto Singkarak,PDG,45000,3-6,27000,0
PDG21704,PDG21704,Kab. Solok,Bukit Sundi,PDG,45000,3-6,27000,0
PDG21705,PDG21705,Kab. Solok,Danau Kembar,PDG,45000,3-6,27000,0
PDG21706,PDG21706,Kab. Solok,Gunung Talang,PDG,45000,3-6,27000,0
PDG21707,PDG21707,Kab. Solok,Hiliran Gumanti,PDG,45000,3-6,27000,0
PDG21708,PDG21708,Kab. Solok,Junjung Sirih,PDG,45000,3-6,27000,0
PDG21709,PDG21709,Kab. Solok,Kubung,PDG,45000,3-6,27000,0
